Date,INR
7-Oct-2024,83.9719
8-Oct-2024,83.9399
9-Oct-2024,83.962
10-Oct-2024,83.9685
11-Oct-2024,84.0586
15-Oct-2024,84.0736
16-Oct-2024,84.0696
17-Oct-2024,84.0304
18-Oct-2024,84.071
21-Oct-2024,84.0744
22-Oct-2024,84.0718
23-Oct-2024,84.075
24-Oct-2024,84.0738
25-Oct-2024,84.0771
28-Oct-2024,84.0775
29-Oct-2024,84.0783
30-Oct-2024,84.0847
31-Oct-2024,
1-Nov-2024,
4-Nov-2024,84.1055
5-Nov-2024,84.1225
6-Nov-2024,84.2366
7-Nov-2024,84.3562
8-Nov-2024,84.3751
11-Nov-2024,84.3848
12-Nov-2024,84.4011
13-Nov-2024,84.4063
14-Nov-2024,84.405
15-Nov-2024,
18-Nov-2024,84.3875
19-Nov-2024,84.4036
20-Nov-2024,
21-Nov-2024,84.4561
22-Nov-2024,84.4975
25-Nov-2024,84.2776
26-Nov-2024,84.2835
27-Nov-2024,84.4708
2-Dec-2024,84.6812
3-Dec-2024,
4-Dec-2024,84.6885
5-Dec-2024,84.7335
6-Dec-2024,84.6578
9-Dec-2024,84.7305
10-Dec-2024,84.8531
11-Dec-2024,84.8427
12-Dec-2024,84.8732
13-Dec-2024,84.8411
16-Dec-2024,84.8259
17-Dec-2024,84.9264
18-Dec-2024,84.937
19-Dec-2024,85.0739
20-Dec-2024,85.088
23-Dec-2024,85.0713
